ref_date,geo,value,anomaly,anomaly_score
1948-10-01,Alberta,943.0,False,0.14868342258747402
1948-10-01,Alberta,313.0,False,0.14643072738010682
1948-11-01,Alberta,1562.0,False,0.039298176430542675
1948-11-01,Alberta,682.0,False,0.12665915764316948
1948-11-01,Alberta,2244.0,False,0.05811925653140948
1948-12-01,Alberta,4221.0,False,0.034093618303521644
1948-12-01,Alberta,3007.0,False,0.11440545959862036
1948-12-01,Alberta,1214.0,False,0.1114100052192824
1949-01-01,Alberta,5536.0,False,0.01979358877165238
1949-01-01,Alberta,4373.0,False,0.12339482164174875
1949-01-01,Alberta,1163.0,False,0.09306829666638333
1949-02-01,Alberta,4293.0,False,0.0827404485475619
1949-02-01,Alberta,3420.0,False,0.15387280326075448
1949-02-01,Alberta,873.0,False,0.11582254691440019
1949-03-01,Alberta,837.0,False,0.15544982005369107
1949-03-01,Alberta,4263.0,False,0.06357159456663142
1949-03-01,Alberta,5100.0,False,0.1353769513580096
1949-04-01,Alberta,2708.0,False,0.14533541191648447
1949-04-01,Alberta,2254.0,False,0.16656939998952852
1949-04-01,Alberta,454.0,False,0.13059427664486517
1949-05-01,Alberta,1229.0,False,0.11546942729504633
1949-05-01,Alberta,886.0,False,0.1756951757181831
1949-05-01,Alberta,343.0,False,0.14888417171286522
1949-06-01,Alberta,661.0,False,0.1371479808815424
1949-06-01,Alberta,976.0,False,0.14796404534780433
1949-06-01,Alberta,315.0,False,0.15151027833785885
1949-07-01,Alberta,1128.0,False,0.08599898685998808
1949-07-01,Alberta,766.0,False,0.16390411340631122
1949-07-01,Alberta,362.0,False,0.15749311831571122
1949-08-01,Alberta,819.0,False,0.12494150121577552
1949-08-01,Alberta,412.0,False,0.16777173333652018
1949-08-01,Alberta,1231.0,False,0.09765294977533345
1949-09-01,Alberta,1221.0,False,0.1501676496912983
1949-09-01,Alberta,405.0,False,0.1568320293213668
1949-09-01,Alberta,1626.0,False,0.07502433614461779
1949-10-01,Alberta,799.0,False,0.15266179115537726
1949-10-01,Alberta,1733.0,False,0.11223317922154397
1949-10-01,Alberta,2532.0,False,0.10803071433851863
1949-11-01,Alberta,3542.0,False,0.09838692510454472
1949-11-01,Alberta,2464.0,False,0.14453099459708035
1949-11-01,Alberta,1078.0,False,0.1360658227350161
1949-12-01,Alberta,6003.0,True,-0.012849685643827824
1949-12-01,Alberta,4243.0,False,0.12182478593744894
1949-12-01,Alberta,1760.0,False,0.11364058250885212
1950-01-01,Alberta,1874.0,False,0.12344285098512331
1950-01-01,Alberta,7501.0,False,0.032437747315103405
1950-01-01,Alberta,9375.0,False,0.08995923741370854
1950-02-01,Alberta,5729.0,False,0.13462295219139192
1950-02-01,Alberta,4531.0,False,0.15595881769314784
1950-02-01,Alberta,1198.0,False,0.11973430903810667
1950-03-01,Alberta,8472.0,False,0.0508685881051989
1950-03-01,Alberta,7075.0,False,0.17063347871331158
1950-03-01,Alberta,1397.0,False,0.13142907128042242
1950-04-01,Alberta,2513.0,False,0.13530581093876165
1950-04-01,Alberta,835.0,False,0.14342566061300321
1950-04-01,Alberta,3348.0,False,0.07943329112852104
1950-05-01,Alberta,2305.0,False,0.17169130186886727
1950-05-01,Alberta,1644.0,False,0.1732838625418629
1950-05-01,Alberta,661.0,False,0.15284378116585956
1950-06-01,Alberta,2041.0,False,0.11722652107222847
1950-06-01,Alberta,1441.0,False,0.18234460322297008
1950-06-01,Alberta,600.0,False,0.15915899005348283
1950-07-01,Alberta,614.0,False,0.1754180280612615
1950-07-01,Alberta,1149.0,False,0.13849519491035678
1950-07-01,Alberta,1763.0,False,0.14668648644941912
1950-08-01,Alberta,3283.0,False,0.0707875632799645
1950-08-01,Alberta,2433.0,False,0.16545854997393467
1950-08-01,Alberta,850.0,False,0.16288193042214177
1950-09-01,Alberta,2761.0,False,0.11600799847349019
1950-09-01,Alberta,1903.0,False,0.17711039611119606
1950-09-01,Alberta,858.0,False,0.16092693929133145
1950-10-01,Alberta,1440.0,False,0.13575933835451048
1950-10-01,Alberta,747.0,False,0.1581504117051415
1950-10-01,Alberta,2187.0,False,0.10895957068480489
1950-11-01,Alberta,1832.0,False,0.14733356275342707
1950-11-01,Alberta,3188.0,False,0.07657205040096327
1950-11-01,Alberta,5020.0,False,0.07880815426556487
1950-12-01,Alberta,6099.0,False,0.09819319944087557
1950-12-01,Alberta,4478.0,False,0.12694374244952128
1950-12-01,Alberta,1621.0,False,0.10776264376484518
1951-01-01,Alberta,9719.0,False,0.0017056654312637143
1951-01-01,Alberta,7397.0,False,0.12648905042859215
1951-01-01,Alberta,2322.0,False,0.1051593282391089
1951-02-01,Alberta,1301.0,False,0.1426867311008873
1951-02-01,Alberta,4871.0,False,0.07718601752055776
1951-02-01,Alberta,6172.0,False,0.14708393512793866
1951-03-01,Alberta,5925.0,False,0.16713204663221043
1951-03-01,Alberta,4632.0,False,0.1638559917407687
1951-03-01,Alberta,1293.0,False,0.13148720129560038
1951-04-01,Alberta,3678.0,False,0.10050531816006852
1951-04-01,Alberta,2868.0,False,0.17277933203202622
1951-04-01,Alberta,810.0,False,0.14078124769861272
1951-05-01,Alberta,424.0,False,0.15972652101806184
1951-05-01,Alberta,1065.0,False,0.12167251133231693
1951-05-01,Alberta,1489.0,False,0.15453233333655103
1951-06-01,Alberta,962.0,False,0.17471880394779699
